event_id,sport_key,sport_title,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,bookmaker_last_update,market_key,market_last_update,outcome_name,outcome_price,outcome_point
47e665dfcd20740c1cc43c88aa40d754,soccer_sweden_allsvenskan,Allsvenskan - Sweden,2025-10-25T15:30:00Z,Östers IF,Degerfors IF,draftkings,DraftKings,2025-10-25T16:46:27Z,h2h,2025-10-25T16:46:27Z,Draw,2.0,
f386eb0cca78bb181f70888e3bed72e2,icehockey_sweden_hockey_league,SHL,2025-10-25T16:00:00Z,Leksands IF,Djurgårdens IF,bovada,Bovada,2025-10-25T16:46:09Z,h2h,2025-10-25T16:46:09Z,Djurgårdens IF,1.48,
f386eb0cca78bb181f70888e3bed72e2,icehockey_sweden_hockey_league,SHL,2025-10-25T16:00:00Z,Leksands IF,Djurgårdens IF,bovada,Bovada,2025-10-25T16:46:09Z,h2h,2025-10-25T16:46:09Z,Leksands IF,2.6,
f386eb0cca78bb181f70888e3bed72e2,icehockey_sweden_hockey_league,SHL,2025-10-25T16:00:00Z,Leksands IF,Djurgårdens IF,bovada,Bovada,2025-10-25T16:46:09Z,spreads,2025-10-25T16:46:09Z,Djurgårdens IF,2.3,-1.5
f386eb0cca78bb181f70888e3bed72e2,icehockey_sweden_hockey_league,SHL,2025-10-25T16:00:00Z,Leksands IF,Djurgårdens IF,bovada,Bovada,2025-10-25T16:46:09Z,spreads,2025-10-25T16:46:09Z,Leksands IF,1.59,1.5
f386eb0cca78bb181f70888e3bed72e2,icehockey_sweden_hockey_league,SHL,2025-10-25T16:00:00Z,Leksands IF,Djurgårdens IF,draftkings,DraftKings,2025-10-25T16:46:35Z,h2h,2025-10-25T16:46:35Z,Djurgårdens IF,1.42,
f386eb0cca78bb181f70888e3bed72e2,icehockey_sweden_hockey_league,SHL,2025-10-25T16:00:00Z,Leksands IF,Djurgårdens IF,draftkings,DraftKings,2025-10-25T16:46:35Z,h2h,2025-10-25T16:46:35Z,Leksands IF,2.8,
f386eb0cca78bb181f70888e3bed72e2,icehockey_sweden_hockey_league,SHL,2025-10-25T16:00:00Z,Leksands IF,Djurgårdens IF,draftkings,DraftKings,2025-10-25T16:46:35Z,spreads,2025-10-25T16:46:35Z,Djurgårdens IF,2.35,-1.5
f386eb0cca78bb181f70888e3bed72e2,icehockey_sweden_hockey_league,SHL,2025-10-25T16:00:00Z,Leksands IF,Djurgårdens IF,draftkings,DraftKings,2025-10-25T16:46:35Z,spreads,2025-10-25T16:46:35Z,Leksands IF,1.57,1.5
d99cdf7ec07106620a4a3397a16f8650,soccer_switzerland_superleague,Swiss Superleague,2025-10-25T16:00:00Z,FC Sion,FC Thun,fanduel,FanDuel,2025-10-25T16:46:15Z,h2h,2025-10-25T16:46:15Z,FC Sion,5.3,
d99cdf7ec07106620a4a3397a16f8650,soccer_switzerland_superleague,Swiss Superleague,2025-10-25T16:00:00Z,FC Sion,FC Thun,fanduel,FanDuel,2025-10-25T16:46:15Z,h2h,2025-10-25T16:46:15Z,FC Thun,1.65,
d99cdf7ec07106620a4a3397a16f8650,soccer_switzerland_superleague,Swiss Superleague,2025-10-25T16:00:00Z,FC Sion,FC Thun,fanduel,FanDuel,2025-10-25T16:46:15Z,h2h,2025-10-25T16:46:15Z,Draw,3.4,
d99cdf7ec07106620a4a3397a16f8650,soccer_switzerland_superleague,Swiss Superleague,2025-10-25T16:00:00Z,FC Sion,FC Thun,betmgm,BetMGM,2025-10-25T16:46:38Z,h2h,2025-10-25T16:46:38Z,FC Sion,5.5,
d99cdf7ec07106620a4a3397a16f8650,soccer_switzerland_superleague,Swiss Superleague,2025-10-25T16:00:00Z,FC Sion,FC Thun,betmgm,BetMGM,2025-10-25T16:46:38Z,h2h,2025-10-25T16:46:38Z,FC Thun,1.54,
d99cdf7ec07106620a4a3397a16f8650,soccer_switzerland_superleague,Swiss Superleague,2025-10-25T16:00:00Z,FC Sion,FC Thun,betmgm,BetMGM,2025-10-25T16:46:38Z,h2h,2025-10-25T16:46:38Z,Draw,3.4,
d99cdf7ec07106620a4a3397a16f8650,soccer_switzerland_superleague,Swiss Superleague,2025-10-25T16:00:00Z,FC Sion,FC Thun,bovada,Bovada,2025-10-25T16:46:27Z,h2h,2025-10-25T16:46:27Z,FC Sion,5.5,
d99cdf7ec07106620a4a3397a16f8650,soccer_switzerland_superleague,Swiss Superleague,2025-10-25T16:00:00Z,FC Sion,FC Thun,bovada,Bovada,2025-10-25T16:46:27Z,h2h,2025-10-25T16:46:27Z,FC Thun,1.61,
d99cdf7ec07106620a4a3397a16f8650,soccer_switzerland_superleague,Swiss Superleague,2025-10-25T16:00:00Z,FC Sion,FC Thun,bovada,Bovada,2025-10-25T16:46:27Z,h2h,2025-10-25T16:46:27Z,Draw,3.6,
d99cdf7ec07106620a4a3397a16f8650,soccer_switzerland_superleague,Swiss Superleague,2025-10-25T16:00:00Z,FC Sion,FC Thun,bovada,Bovada,2025-10-25T16:46:27Z,spreads,2025-10-25T16:46:27Z,FC Sion,1.95,0.75
d99cdf7ec07106620a4a3397a16f8650,soccer_switzerland_superleague,Swiss Superleague,2025-10-25T16:00:00Z,FC Sion,FC Thun,bovada,Bovada,2025-10-25T16:46:27Z,spreads,2025-10-25T16:46:27Z,FC Thun,1.87,-0.75
d99cdf7ec07106620a4a3397a16f8650,soccer_switzerland_superleague,Swiss Superleague,2025-10-25T16:00:00Z,FC Sion,FC Thun,draftkings,DraftKings,2025-10-25T16:46:38Z,h2h,2025-10-25T16:46:38Z,FC Sion,6.0,
d99cdf7ec07106620a4a3397a16f8650,soccer_switzerland_superleague,Swiss Superleague,2025-10-25T16:00:00Z,FC Sion,FC Thun,draftkings,DraftKings,2025-10-25T16:46:38Z,h2h,2025-10-25T16:46:38Z,FC Thun,1.61,
d99cdf7ec07106620a4a3397a16f8650,soccer_switzerland_superleague,Swiss Superleague,2025-10-25T16:00:00Z,FC Sion,FC Thun,draftkings,DraftKings,2025-10-25T16:46:38Z,h2h,2025-10-25T16:46:38Z,Draw,3.55,
28a4fa06b27d5fade415fe5d8e089880,icehockey_sweden_hockey_league,SHL,2025-10-25T16:00:00Z,HV71,Rögle BK,bovada,Bovada,2025-10-25T16:46:09Z,h2h,2025-10-25T16:46:09Z,HV71,2.2,
28a4fa06b27d5fade415fe5d8e089880,icehockey_sweden_hockey_league,SHL,2025-10-25T16:00:00Z,HV71,Rögle BK,bovada,Bovada,2025-10-25T16:46:09Z,h2h,2025-10-25T16:46:09Z,Rögle BK,1.65,
28a4fa06b27d5fade415fe5d8e089880,icehockey_sweden_hockey_league,SHL,2025-10-25T16:00:00Z,HV71,Rögle BK,bovada,Bovada,2025-10-25T16:46:09Z,spreads,2025-10-25T16:46:09Z,HV71,1.4,1.5
28a4fa06b27d5fade415fe5d8e089880,icehockey_sweden_hockey_league,SHL,2025-10-25T16:00:00Z,HV71,Rögle BK,bovada,Bovada,2025-10-25T16:46:09Z,spreads,2025-10-25T16:46:09Z,Rögle BK,2.85,-1.5
28a4fa06b27d5fade415fe5d8e089880,icehockey_sweden_hockey_league,SHL,2025-10-25T16:00:00Z,HV71,Rögle BK,draftkings,DraftKings,2025-10-25T16:46:35Z,h2h,2025-10-25T16:46:35Z,HV71,3.7,
28a4fa06b27d5fade415fe5d8e089880,icehockey_sweden_hockey_league,SHL,2025-10-25T16:00:00Z,HV71,Rögle BK,draftkings,DraftKings,2025-10-25T16:46:35Z,h2h,2025-10-25T16:46:35Z,Rögle BK,1.27,
28a4fa06b27d5fade415fe5d8e089880,icehockey_sweden_hockey_league,SHL,2025-10-25T16:00:00Z,HV71,Rögle BK,draftkings,DraftKings,2025-10-25T16:46:35Z,spreads,2025-10-25T16:46:35Z,HV71,1.87,1.5
28a4fa06b27d5fade415fe5d8e089880,icehockey_sweden_hockey_league,SHL,2025-10-25T16:00:00Z,HV71,Rögle BK,draftkings,DraftKings,2025-10-25T16:46:35Z,spreads,2025-10-25T16:46:35Z,Rögle BK,1.87,-1.5
8515303acb850db821b3631cce8ba578,soccer_norway_eliteserien,Eliteserien - Norway,2025-10-25T16:00:00Z,Sarpsborg FK,KFUM,fanduel,FanDuel,2025-10-25T16:46:27Z,h2h,2025-10-25T16:46:27Z,KFUM,17.0,
8515303acb850db821b3631cce8ba578,soccer_norway_eliteserien,Eliteserien - Norway,2025-10-25T16:00:00Z,Sarpsborg FK,KFUM,fanduel,FanDuel,2025-10-25T16:46:27Z,h2h,2025-10-25T16:46:27Z,Sarpsborg FK,1.1,
8515303acb850db821b3631cce8ba578,soccer_norway_eliteserien,Eliteserien - Norway,2025-10-25T16:00:00Z,Sarpsborg FK,KFUM,fanduel,FanDuel,2025-10-25T16:46:27Z,h2h,2025-10-25T16:46:27Z,Draw,8.0,
8515303acb850db821b3631cce8ba578,soccer_norway_eliteserien,Eliteserien - Norway,2025-10-25T16:00:00Z,Sarpsborg FK,KFUM,draftkings,DraftKings,2025-10-25T16:46:49Z,h2h,2025-10-25T16:46:49Z,KFUM,21.0,
8515303acb850db821b3631cce8ba578,soccer_norway_eliteserien,Eliteserien - Norway,2025-10-25T16:00:00Z,Sarpsborg FK,KFUM,draftkings,DraftKings,2025-10-25T16:46:49Z,h2h,2025-10-25T16:46:49Z,Sarpsborg FK,1.11,
8515303acb850db821b3631cce8ba578,soccer_norway_eliteserien,Eliteserien - Norway,2025-10-25T16:00:00Z,Sarpsborg FK,KFUM,draftkings,DraftKings,2025-10-25T16:46:49Z,h2h,2025-10-25T16:46:49Z,Draw,8.5,
8515303acb850db821b3631cce8ba578,soccer_norway_eliteserien,Eliteserien - Norway,2025-10-25T16:00:00Z,Sarpsborg FK,KFUM,bovada,Bovada,2025-10-25T16:46:04Z,h2h,2025-10-25T16:46:04Z,KFUM,2.35,
8515303acb850db821b3631cce8ba578,soccer_norway_eliteserien,Eliteserien - Norway,2025-10-25T16:00:00Z,Sarpsborg FK,KFUM,bovada,Bovada,2025-10-25T16:46:04Z,h2h,2025-10-25T16:46:04Z,Sarpsborg FK,2.9,
8515303acb850db821b3631cce8ba578,soccer_norway_eliteserien,Eliteserien - Norway,2025-10-25T16:00:00Z,Sarpsborg FK,KFUM,bovada,Bovada,2025-10-25T16:46:04Z,h2h,2025-10-25T16:46:04Z,Draw,3.35,
8515303acb850db821b3631cce8ba578,soccer_norway_eliteserien,Eliteserien - Norway,2025-10-25T16:00:00Z,Sarpsborg FK,KFUM,bovada,Bovada,2025-10-25T16:46:04Z,spreads,2025-10-25T16:46:04Z,KFUM,2.05,-0.25
8515303acb850db821b3631cce8ba578,soccer_norway_eliteserien,Eliteserien - Norway,2025-10-25T16:00:00Z,Sarpsborg FK,KFUM,bovada,Bovada,2025-10-25T16:46:04Z,spreads,2025-10-25T16:46:04Z,Sarpsborg FK,1.8,0.25
8515303acb850db821b3631cce8ba578,soccer_norway_eliteserien,Eliteserien - Norway,2025-10-25T16:00:00Z,Sarpsborg FK,KFUM,betmgm,BetMGM,2025-10-25T16:46:15Z,h2h,2025-10-25T16:46:15Z,KFUM,17.5,
8515303acb850db821b3631cce8ba578,soccer_norway_eliteserien,Eliteserien - Norway,2025-10-25T16:00:00Z,Sarpsborg FK,KFUM,betmgm,BetMGM,2025-10-25T16:46:15Z,h2h,2025-10-25T16:46:15Z,Sarpsborg FK,1.1,
8515303acb850db821b3631cce8ba578,soccer_norway_eliteserien,Eliteserien - Norway,2025-10-25T16:00:00Z,Sarpsborg FK,KFUM,betmgm,BetMGM,2025-10-25T16:46:15Z,h2h,2025-10-25T16:46:15Z,Draw,7.5,
808927264d93667e9eb46693263feca6,icehockey_sweden_hockey_league,SHL,2025-10-25T16:01:00Z,Luleå HF,Frölunda HC,bovada,Bovada,2025-10-25T16:46:09Z,h2h,2025-10-25T16:46:09Z,Frölunda HC,1.33,
808927264d93667e9eb46693263feca6,icehockey_sweden_hockey_league,SHL,2025-10-25T16:01:00Z,Luleå HF,Frölunda HC,bovada,Bovada,2025-10-25T16:46:09Z,h2h,2025-10-25T16:46:09Z,Luleå HF,3.2,
808927264d93667e9eb46693263feca6,icehockey_sweden_hockey_league,SHL,2025-10-25T16:01:00Z,Luleå HF,Frölunda HC,bovada,Bovada,2025-10-25T16:46:09Z,spreads,2025-10-25T16:46:09Z,Frölunda HC,2.05,-1.5
808927264d93667e9eb46693263feca6,icehockey_sweden_hockey_league,SHL,2025-10-25T16:01:00Z,Luleå HF,Frölunda HC,bovada,Bovada,2025-10-25T16:46:09Z,spreads,2025-10-25T16:46:09Z,Luleå HF,1.74,1.5
808927264d93667e9eb46693263feca6,icehockey_sweden_hockey_league,SHL,2025-10-25T16:01:00Z,Luleå HF,Frölunda HC,draftkings,DraftKings,2025-10-25T16:46:35Z,h2h,2025-10-25T16:46:35Z,Frölunda HC,1.43,
808927264d93667e9eb46693263feca6,icehockey_sweden_hockey_league,SHL,2025-10-25T16:01:00Z,Luleå HF,Frölunda HC,draftkings,DraftKings,2025-10-25T16:46:35Z,h2h,2025-10-25T16:46:35Z,Luleå HF,2.75,
808927264d93667e9eb46693263feca6,icehockey_sweden_hockey_league,SHL,2025-10-25T16:01:00Z,Luleå HF,Frölunda HC,draftkings,DraftKings,2025-10-25T16:46:35Z,spreads,2025-10-25T16:46:35Z,Frölunda HC,2.54,-1.5
808927264d93667e9eb46693263feca6,icehockey_sweden_hockey_league,SHL,2025-10-25T16:01:00Z,Luleå HF,Frölunda HC,draftkings,DraftKings,2025-10-25T16:46:35Z,spreads,2025-10-25T16:46:35Z,Luleå HF,1.5,1.5
81717d90dc9597815a6d4d0c01ead2ec,soccer_italy_serie_a,Serie A - Italy,2025-10-25T16:01:00Z,Napoli,Inter Milan,fanduel,FanDuel,2025-10-25T16:46:29Z,h2h,2025-10-25T16:46:29Z,Inter Milan,4.5,
81717d90dc9597815a6d4d0c01ead2ec,soccer_italy_serie_a,Serie A - Italy,2025-10-25T16:01:00Z,Napoli,Inter Milan,fanduel,FanDuel,2025-10-25T16:46:29Z,h2h,2025-10-25T16:46:29Z,Napoli,1.95,
81717d90dc9597815a6d4d0c01ead2ec,soccer_italy_serie_a,Serie A - Italy,2025-10-25T16:01:00Z,Napoli,Inter Milan,fanduel,FanDuel,2025-10-25T16:46:29Z,h2h,2025-10-25T16:46:29Z,Draw,3.0,
81717d90dc9597815a6d4d0c01ead2ec,soccer_italy_serie_a,Serie A - Italy,2025-10-25T16:01:00Z,Napoli,Inter Milan,bovada,Bovada,2025-10-25T16:46:41Z,h2h,2025-10-25T16:46:41Z,Inter Milan,4.5,
81717d90dc9597815a6d4d0c01ead2ec,soccer_italy_serie_a,Serie A - Italy,2025-10-25T16:01:00Z,Napoli,Inter Milan,bovada,Bovada,2025-10-25T16:46:41Z,h2h,2025-10-25T16:46:41Z,Napoli,1.94,
81717d90dc9597815a6d4d0c01ead2ec,soccer_italy_serie_a,Serie A - Italy,2025-10-25T16:01:00Z,Napoli,Inter Milan,bovada,Bovada,2025-10-25T16:46:41Z,h2h,2025-10-25T16:46:41Z,Draw,3.1,
81717d90dc9597815a6d4d0c01ead2ec,soccer_italy_serie_a,Serie A - Italy,2025-10-25T16:01:00Z,Napoli,Inter Milan,bovada,Bovada,2025-10-25T16:46:41Z,spreads,2025-10-25T16:46:41Z,Inter Milan,1.87,0.5
81717d90dc9597815a6d4d0c01ead2ec,soccer_italy_serie_a,Serie A - Italy,2025-10-25T16:01:00Z,Napoli,Inter Milan,bovada,Bovada,2025-10-25T16:46:41Z,spreads,2025-10-25T16:46:41Z,Napoli,1.95,-0.5
81717d90dc9597815a6d4d0c01ead2ec,soccer_italy_serie_a,Serie A - Italy,2025-10-25T16:01:00Z,Napoli,Inter Milan,draftkings,DraftKings,2025-10-25T16:46:41Z,h2h,2025-10-25T16:46:40Z,Inter Milan,4.3,
81717d90dc9597815a6d4d0c01ead2ec,soccer_italy_serie_a,Serie A - Italy,2025-10-25T16:01:00Z,Napoli,Inter Milan,draftkings,DraftKings,2025-10-25T16:46:41Z,h2h,2025-10-25T16:46:40Z,Napoli,2.0,
81717d90dc9597815a6d4d0c01ead2ec,soccer_italy_serie_a,Serie A - Italy,2025-10-25T16:01:00Z,Napoli,Inter Milan,draftkings,DraftKings,2025-10-25T16:46:41Z,h2h,2025-10-25T16:46:40Z,Draw,2.95,
81717d90dc9597815a6d4d0c01ead2ec,soccer_italy_serie_a,Serie A - Italy,2025-10-25T16:01:00Z,Napoli,Inter Milan,betmgm,BetMGM,2025-10-25T16:46:17Z,h2h,2025-10-25T16:46:17Z,Inter Milan,4.4,
81717d90dc9597815a6d4d0c01ead2ec,soccer_italy_serie_a,Serie A - Italy,2025-10-25T16:01:00Z,Napoli,Inter Milan,betmgm,BetMGM,2025-10-25T16:46:17Z,h2h,2025-10-25T16:46:17Z,Napoli,1.87,
81717d90dc9597815a6d4d0c01ead2ec,soccer_italy_serie_a,Serie A - Italy,2025-10-25T16:01:00Z,Napoli,Inter Milan,betmgm,BetMGM,2025-10-25T16:46:17Z,h2h,2025-10-25T16:46:17Z,Draw,3.0,
2dbca87cd64d7ed47c15502789993291,americanfootball_ncaaf,NCAAF,2025-10-25T16:01:24Z,Purdue Boilermakers,Rutgers Scarlet Knights,draftkings,DraftKings,2025-10-25T16:46:18Z,h2h,2025-10-25T16:46:18Z,Purdue Boilermakers,1.29,
2dbca87cd64d7ed47c15502789993291,americanfootball_ncaaf,NCAAF,2025-10-25T16:01:24Z,Purdue Boilermakers,Rutgers Scarlet Knights,draftkings,DraftKings,2025-10-25T16:46:18Z,h2h,2025-10-25T16:46:18Z,Rutgers Scarlet Knights,3.5,
2dbca87cd64d7ed47c15502789993291,americanfootball_ncaaf,NCAAF,2025-10-25T16:01:24Z,Purdue Boilermakers,Rutgers Scarlet Knights,draftkings,DraftKings,2025-10-25T16:46:18Z,spreads,2025-10-25T16:46:18Z,Purdue Boilermakers,2.0,-7.5
2dbca87cd64d7ed47c15502789993291,americanfootball_ncaaf,NCAAF,2025-10-25T16:01:24Z,Purdue Boilermakers,Rutgers Scarlet Knights,draftkings,DraftKings,2025-10-25T16:46:18Z,spreads,2025-10-25T16:46:18Z,Rutgers Scarlet Knights,1.77,7.5
2dbca87cd64d7ed47c15502789993291,americanfootball_ncaaf,NCAAF,2025-10-25T16:01:24Z,Purdue Boilermakers,Rutgers Scarlet Knights,mybookieag,MyBookie.ag,2025-10-25T16:46:32Z,h2h,2025-10-25T16:46:32Z,Purdue Boilermakers,1.3,
2dbca87cd64d7ed47c15502789993291,americanfootball_ncaaf,NCAAF,2025-10-25T16:01:24Z,Purdue Boilermakers,Rutgers Scarlet Knights,mybookieag,MyBookie.ag,2025-10-25T16:46:32Z,h2h,2025-10-25T16:46:32Z,Rutgers Scarlet Knights,3.75,
2dbca87cd64d7ed47c15502789993291,americanfootball_ncaaf,NCAAF,2025-10-25T16:01:24Z,Purdue Boilermakers,Rutgers Scarlet Knights,betmgm,BetMGM,2025-10-25T16:46:06Z,h2h,2025-10-25T16:46:06Z,Purdue Boilermakers,1.24,
2dbca87cd64d7ed47c15502789993291,americanfootball_ncaaf,NCAAF,2025-10-25T16:01:24Z,Purdue Boilermakers,Rutgers Scarlet Knights,betmgm,BetMGM,2025-10-25T16:46:06Z,h2h,2025-10-25T16:46:06Z,Rutgers Scarlet Knights,4.0,
2dbca87cd64d7ed47c15502789993291,americanfootball_ncaaf,NCAAF,2025-10-25T16:01:24Z,Purdue Boilermakers,Rutgers Scarlet Knights,betmgm,BetMGM,2025-10-25T16:46:06Z,spreads,2025-10-25T16:46:06Z,Purdue Boilermakers,1.91,-8.5
2dbca87cd64d7ed47c15502789993291,americanfootball_ncaaf,NCAAF,2025-10-25T16:01:24Z,Purdue Boilermakers,Rutgers Scarlet Knights,betmgm,BetMGM,2025-10-25T16:46:06Z,spreads,2025-10-25T16:46:06Z,Rutgers Scarlet Knights,1.85,8.5
2dbca87cd64d7ed47c15502789993291,americanfootball_ncaaf,NCAAF,2025-10-25T16:01:24Z,Purdue Boilermakers,Rutgers Scarlet Knights,bovada,Bovada,2025-10-25T16:46:33Z,h2h,2025-10-25T16:46:33Z,Purdue Boilermakers,1.32,
2dbca87cd64d7ed47c15502789993291,americanfootball_ncaaf,NCAAF,2025-10-25T16:01:24Z,Purdue Boilermakers,Rutgers Scarlet Knights,bovada,Bovada,2025-10-25T16:46:33Z,h2h,2025-10-25T16:46:33Z,Rutgers Scarlet Knights,3.25,
2dbca87cd64d7ed47c15502789993291,americanfootball_ncaaf,NCAAF,2025-10-25T16:01:24Z,Purdue Boilermakers,Rutgers Scarlet Knights,bovada,Bovada,2025-10-25T16:46:33Z,spreads,2025-10-25T16:46:33Z,Purdue Boilermakers,2.05,-7.5
2dbca87cd64d7ed47c15502789993291,americanfootball_ncaaf,NCAAF,2025-10-25T16:01:24Z,Purdue Boilermakers,Rutgers Scarlet Knights,bovada,Bovada,2025-10-25T16:46:33Z,spreads,2025-10-25T16:46:33Z,Rutgers Scarlet Knights,1.74,7.5
ecdc07baec885297b19dd029dd0004dc,americanfootball_ncaaf,NCAAF,2025-10-25T16:02:23Z,Kansas Jayhawks,Kansas State Wildcats,draftkings,DraftKings,2025-10-25T16:46:18Z,h2h,2025-10-25T16:46:18Z,Kansas Jayhawks,2.5,
ecdc07baec885297b19dd029dd0004dc,americanfootball_ncaaf,NCAAF,2025-10-25T16:02:23Z,Kansas Jayhawks,Kansas State Wildcats,draftkings,DraftKings,2025-10-25T16:46:18Z,h2h,2025-10-25T16:46:18Z,Kansas State Wildcats,1.51,
ecdc07baec885297b19dd029dd0004dc,americanfootball_ncaaf,NCAAF,2025-10-25T16:02:23Z,Kansas Jayhawks,Kansas State Wildcats,draftkings,DraftKings,2025-10-25T16:46:18Z,spreads,2025-10-25T16:46:18Z,Kansas Jayhawks,1.87,3.5
ecdc07baec885297b19dd029dd0004dc,americanfootball_ncaaf,NCAAF,2025-10-25T16:02:23Z,Kansas Jayhawks,Kansas State Wildcats,draftkings,DraftKings,2025-10-25T16:46:18Z,spreads,2025-10-25T16:46:18Z,Kansas State Wildcats,1.87,-3.5
ecdc07baec885297b19dd029dd0004dc,americanfootball_ncaaf,NCAAF,2025-10-25T16:02:23Z,Kansas Jayhawks,Kansas State Wildcats,fanduel,FanDuel,2025-10-25T16:46:30Z,h2h,2025-10-25T16:46:29Z,Kansas Jayhawks,2.68,
ecdc07baec885297b19dd029dd0004dc,americanfootball_ncaaf,NCAAF,2025-10-25T16:02:23Z,Kansas Jayhawks,Kansas State Wildcats,fanduel,FanDuel,2025-10-25T16:46:30Z,h2h,2025-10-25T16:46:29Z,Kansas State Wildcats,1.45,
ecdc07baec885297b19dd029dd0004dc,americanfootball_ncaaf,NCAAF,2025-10-25T16:02:23Z,Kansas Jayhawks,Kansas State Wildcats,fanduel,FanDuel,2025-10-25T16:46:30Z,spreads,2025-10-25T16:46:29Z,Kansas Jayhawks,1.91,5.5
ecdc07baec885297b19dd029dd0004dc,americanfootball_ncaaf,NCAAF,2025-10-25T16:02:23Z,Kansas Jayhawks,Kansas State Wildcats,fanduel,FanDuel,2025-10-25T16:46:30Z,spreads,2025-10-25T16:46:29Z,Kansas State Wildcats,1.83,-5.5
ecdc07baec885297b19dd029dd0004dc,americanfootball_ncaaf,NCAAF,2025-10-25T16:02:23Z,Kansas Jayhawks,Kansas State Wildcats,mybookieag,MyBookie.ag,2025-10-25T16:33:34Z,h2h,2025-10-25T16:33:34Z,Kansas Jayhawks,2.15,
ecdc07baec885297b19dd029dd0004dc,americanfootball_ncaaf,NCAAF,2025-10-25T16:02:23Z,Kansas Jayhawks,Kansas State Wildcats,mybookieag,MyBookie.ag,2025-10-25T16:33:34Z,h2h,2025-10-25T16:33:34Z,Kansas State Wildcats,1.7,
ecdc07baec885297b19dd029dd0004dc,americanfootball_ncaaf,NCAAF,2025-10-25T16:02:23Z,Kansas Jayhawks,Kansas State Wildcats,mybookieag,MyBookie.ag,2025-10-25T16:33:34Z,spreads,2025-10-25T16:33:34Z,Kansas Jayhawks,1.95,2.5
ecdc07baec885297b19dd029dd0004dc,americanfootball_ncaaf,NCAAF,2025-10-25T16:02:23Z,Kansas Jayhawks,Kansas State Wildcats,mybookieag,MyBookie.ag,2025-10-25T16:33:34Z,spreads,2025-10-25T16:33:34Z,Kansas State Wildcats,1.85,-2.5
ecdc07baec885297b19dd029dd0004dc,americanfootball_ncaaf,NCAAF,2025-10-25T16:02:23Z,Kansas Jayhawks,Kansas State Wildcats,betmgm,BetMGM,2025-10-25T16:46:06Z,h2h,2025-10-25T16:46:06Z,Kansas Jayhawks,2.65,
ecdc07baec885297b19dd029dd0004dc,americanfootball_ncaaf,NCAAF,2025-10-25T16:02:23Z,Kansas Jayhawks,Kansas State Wildcats,betmgm,BetMGM,2025-10-25T16:46:06Z,h2h,2025-10-25T16:46:06Z,Kansas State Wildcats,1.48,
ecdc07baec885297b19dd029dd0004dc,americanfootball_ncaaf,NCAAF,2025-10-25T16:02:23Z,Kansas Jayhawks,Kansas State Wildcats,betmgm,BetMGM,2025-10-25T16:46:06Z,spreads,2025-10-25T16:46:06Z,Kansas Jayhawks,1.91,4.5
ecdc07baec885297b19dd029dd0004dc,americanfootball_ncaaf,NCAAF,2025-10-25T16:02:23Z,Kansas Jayhawks,Kansas State Wildcats,betmgm,BetMGM,2025-10-25T16:46:06Z,spreads,2025-10-25T16:46:06Z,Kansas State Wildcats,1.85,-4.5
ecdc07baec885297b19dd029dd0004dc,americanfootball_ncaaf,NCAAF,2025-10-25T16:02:23Z,Kansas Jayhawks,Kansas State Wildcats,bovada,Bovada,2025-10-25T16:46:33Z,h2h,2025-10-25T16:46:33Z,Kansas Jayhawks,2.65,
ecdc07baec885297b19dd029dd0004dc,americanfootball_ncaaf,NCAAF,2025-10-25T16:02:23Z,Kansas Jayhawks,Kansas State Wildcats,bovada,Bovada,2025-10-25T16:46:33Z,h2h,2025-10-25T16:46:33Z,Kansas State Wildcats,1.45,
ecdc07baec885297b19dd029dd0004dc,americanfootball_ncaaf,NCAAF,2025-10-25T16:02:23Z,Kansas Jayhawks,Kansas State Wildcats,bovada,Bovada,2025-10-25T16:46:33Z,spreads,2025-10-25T16:46:33Z,Kansas Jayhawks,1.87,5.5
ecdc07baec885297b19dd029dd0004dc,americanfootball_ncaaf,NCAAF,2025-10-25T16:02:23Z,Kansas Jayhawks,Kansas State Wildcats,bovada,Bovada,2025-10-25T16:46:33Z,spreads,2025-10-25T16:46:33Z,Kansas State Wildcats,1.87,-5.5
3548718cee61146dc3968e06c15ef1a8,americanfootball_ncaaf,NCAAF,2025-10-25T16:02:27Z,Memphis Tigers,South Florida Bulls,fanduel,FanDuel,2025-10-25T16:46:30Z,h2h,2025-10-25T16:46:29Z,Memphis Tigers,2.72,
3548718cee61146dc3968e06c15ef1a8,americanfootball_ncaaf,NCAAF,2025-10-25T16:02:27Z,Memphis Tigers,South Florida Bulls,fanduel,FanDuel,2025-10-25T16:46:30Z,h2h,2025-10-25T16:46:29Z,South Florida Bulls,1.44,
3548718cee61146dc3968e06c15ef1a8,americanfootball_ncaaf,NCAAF,2025-10-25T16:02:27Z,Memphis Tigers,South Florida Bulls,fanduel,FanDuel,2025-10-25T16:46:30Z,spreads,2025-10-25T16:46:29Z,Memphis Tigers,1.88,5.5
3548718cee61146dc3968e06c15ef1a8,americanfootball_ncaaf,NCAAF,2025-10-25T16:02:27Z,Memphis Tigers,South Florida Bulls,fanduel,FanDuel,2025-10-25T16:46:30Z,spreads,2025-10-25T16:46:29Z,South Florida Bulls,1.88,-5.5
